2017-09-01T00:00:00Z,800.96
2017-09-02T00:00:00Z,804.5383333333334
2017-09-03T00:00:00Z,805.6620833333334
2017-09-04T00:00:00Z,804.0633333333333
2017-09-05T00:00:00Z,799.7270833333334
2017-09-06T00:00:00Z,800.4654166666667
2017-09-07T00:00:00Z,803.2733333333333
2017-09-08T00:00:00Z,800.44625
2017-09-09T00:00:00Z,800.8779166666667
2017-09-10T00:00:00Z,801.2141666666666
2017-09-11T00:00:00Z,797.5445833333333
2017-09-12T00:00:00Z,808.455
2017-09-13T00:00:00Z,806.14125
2017-09-14T00:00:00Z,802.7783333333333
2017-09-15T00:00:00Z,806.75875
2017-09-16T00:00:00Z,808.72375
2017-09-17T00:00:00Z,810.2204166666666
2017-09-18T00:00:00Z,805.2874999999999
2017-09-19T00:00:00Z,803.30625
2017-09-20T00:00:00Z,805.59625
2017-09-21T00:00:00Z,796.9854166666667
2017-09-22T00:00:00Z,798.1204166666666
2017-09-23T00:00:00Z,799.60625
2017-09-24T00:00:00Z,806.4870833333333
2017-09-25T00:00:00Z,811.585
2017-09-26T00:00:00Z,805.905
2017-09-27T00:00:00Z,806.2858333333334
2017-09-28T00:00:00Z,809.8008333333335
2017-09-29T00:00:00Z,807.3420833333333
2017-09-30T00:00:00Z,812.1187500000001
2017-10-01T00:00:00Z,809.4200000000001
2017-10-02T00:00:00Z,816.5454166666667
2017-10-03T00:00:00Z,812.9783333333334
2017-10-04T00:00:00Z,811.85
2017-10-05T00:00:00Z,812.5991666666666
2017-10-06T00:00:00Z,822.0958333333333
2017-10-07T00:00:00Z,823.5208333333333
2017-10-08T00:00:00Z,826.5591666666667
2017-10-09T00:00:00Z,828.8470833333333
2017-10-10T00:00:00Z,836.7725
2017-10-11T00:00:00Z,836.7570833333334
2017-10-12T00:00:00Z,832.24
2017-10-13T00:00:00Z,839.7320833333333
2017-10-14T00:00:00Z,844.3391666666666
2017-10-15T00:00:00Z,840.4000000000001
2017-10-16T00:00:00Z,835.99375
2017-10-17T00:00:00Z,845.5604166666667
2017-10-18T00:00:00Z,847.9754166666667
2017-10-19T00:00:00Z,847.3675000000001
2017-10-20T00:00:00Z,856.9595833333333
2017-10-21T00:00:00Z,854.6195833333334
2017-10-22T00:00:00Z,853.7891666666667
2017-10-23T00:00:00Z,855.4933333333333
2017-10-24T00:00:00Z,861.1191666666666
2017-10-25T00:00:00Z,862.1020833333333
2017-10-26T00:00:00Z,857.8595833333334
2017-10-27T00:00:00Z,855.2183333333332
2017-10-28T00:00:00Z,862.6949999999999
2017-10-29T00:00:00Z,863.2737500000001
2017-10-30T00:00:00Z,865.0729166666666
2017-10-31T00:00:00Z,866.8058333333333
2017-11-01T00:00:00Z,870.1500000000001
2017-11-02T00:00:00Z,868.0208333333334
2017-11-03T00:00:00Z,871.3825
2017-11-04T00:00:00Z,868.8441666666666
2017-11-05T00:00:00Z,876.8516666666667
2017-11-06T00:00:00Z,870.1691666666666
2017-11-07T00:00:00Z,865.8820833333333
2017-11-08T00:00:00Z,857.8354166666667
2017-11-09T00:00:00Z,859.15125
2017-11-10T00:00:00Z,845.7145833333334
2017-11-11T00:00:00Z,835.8145833333333
2017-11-12T00:00:00Z,825.4758333333333
2017-11-13T00:00:00Z,821.8183333333334
2017-11-14T00:00:00Z,824.2625
2017-11-15T00:00:00Z,821.0020833333333
2017-11-16T00:00:00Z,819.0474999999999
2017-11-17T00:00:00Z,810.6558333333332
2017-11-18T00:00:00Z,816.6245833333332
2017-11-19T00:00:00Z,817.5883333333334
2017-11-20T00:00:00Z,816.06875
2017-11-21T00:00:00Z,813.5966666666666
2017-11-22T00:00:00Z,815.0804166666667
2017-11-23T00:00:00Z,812.4691666666666
2017-11-24T00:00:00Z,815.17875
2017-11-25T00:00:00Z,815.3499999999999
2017-11-26T00:00:00Z,816.9866666666667
2017-11-27T00:00:00Z,818.0320833333333
2017-11-28T00:00:00Z,820.10375
2017-11-29T00:00:00Z,825.5975
2017-11-30T00:00:00Z,829.9420833333334
2017-12-01T00:00:00Z,838.1895833333333
2017-12-02T00:00:00Z,835.9304166666667
2017-12-03T00:00:00Z,840.5358333333334
2017-12-04T00:00:00Z,842.1983333333333
2017-12-05T00:00:00Z,845.5491666666667
2017-12-06T00:00:00Z,845.0108333333333
2017-12-07T00:00:00Z,850.1579166666667
2017-12-08T00:00:00Z,857.7058333333333
2017-12-09T00:00:00Z,856.4758333333334
2017-12-10T00:00:00Z,849.0958333333333
2017-12-11T00:00:00Z,848.0625
2017-12-12T00:00:00Z,826.94625
2017-12-13T00:00:00Z,818.0941666666668
2017-12-14T00:00:00Z,816.6304166666666
2017-12-15T00:00:00Z,817.3645833333334
2017-12-16T00:00:00Z,811.87625
2017-12-17T00:00:00Z,822.6883333333333
2017-12-18T00:00:00Z,821.06125
2017-12-19T00:00:00Z,824.9495833333333
2017-12-20T00:00:00Z,831.915
2017-12-21T00:00:00Z,836.8258333333333
2017-12-22T00:00:00Z,841.0945833333333
2017-12-23T00:00:00Z,840.57875
2017-12-24T00:00:00Z,850.5887500000001
2017-12-25T00:00:00Z,841.73
2017-12-26T00:00:00Z,840.5166666666667
2017-12-27T00:00:00Z,844.1112499999999
2017-12-28T00:00:00Z,837.805
2017-12-29T00:00:00Z,837.3233333333334
2017-12-30T00:00:00Z,834.4283333333334
2017-12-31T00:00:00Z,814.0158333333334
2018-01-01T00:00:00Z,807.7616666666668
2018-01-02T00:00:00Z,811.48375
